objectID,name,description,url,logo,banner,city,zipcode,department,region,address,lat,lng,org_type,category_tags,ha_tags,active_forms_count,active_forms_type,creation_date,last_order_date,score,partners,contact_email,contact_phone
489258,Association Sajidine,"Notre mission est d'apporter une aide et un soutien matériel, médical, financier et tout autre soutien selon les besoins de la situation, aux personnes démunies en France et à l'étranger. ",/associations/association-sajidine,https://cdn.helloasso.com/img/logos/croppedimage-1c646d80556f444db94c147397b8835e.png,https://cdn.helloasso.com/img/photos/croppedimage-08c89d4e8e264bb5b759ce5aa4fa0050.png,Sedan,08200,Ardennes,Grand Est,23 Avenue Charles de Gaulle,49.693753,4.94434,Association1901Rig,Caritatif | Humanitaire | Solidarité et Action Sociale,Don,2,"CrowdFunding, Donation",1710975600,1774976293,110,,,
301435,Comité Départemental de Voile des Ardennes,"Le Comité Départemental de Voile des Ardennes développe la voile dans le département des Ardennes, mène des actions afin de promouvoir ce sport et soutien les clubs dans leur activités à travers de l'encadrement ou de la formation comme des permis bateaux sur Charleville-Mézières.",/associations/comite-departemental-de-voile-des-ardennes,https://cdn.helloasso.com/img/logos/croppedimage-af705a9911d24e7784695845824167f1.png,https://cdn.helloasso.com/img/photos/croppedimage-5a3bf34412ce40b9ade5f6d33dee4fa4.png,Charleville-Mézières,08000,Ardennes,Grand Est,5 Rue Jean Moulin,49.752034,4.731523,Association1901Rig,Sport | Formation,,3,"Event, Donation",1642546800,1774521803,110,,contact@cdv-ardennes.fr,
352421,Propriétaires de Youngtimers Renault Ardennais ,"La réunion des amateurs et collectionneurs de véhicules anciens (autos, tracteurs,...) et youngtimers. L'organisation de rassemblements, de sorties locales et régionales. La sauvegarde, la conservation et l'exposition des véhicules.",/associations/proprietaires-de-youngtimers-renault-ardennais,https://cdn.helloasso.com/img/logos/croppedimage-36cb1fc6055c42d693b6ef91896a555e.png,https://cdn.helloasso.com/img/photos/croppedimage-19d66cc777704811a78c27f1f73b7fe5.png,Gespunsart,08700,Ardennes,Grand Est,Ruelle des Prés,49.820556,4.827033,Association1901,Loisirs,,5,"Shop, Event, Membership",1666476000,1773692901,110,,p.y.r.a.08@outlook.fr,0667126410
574844,SL'EVENTS,"Notre association, valorise l'élégance et la confiance en soi. A travers des manifestations et des shootings photo, nous aidons chacune à s'affirmer et à gagner en assurance. Plus qu'un concours, c'est une véritable expérience de développement personnel.",/associations/sl-events,https://cdn.helloasso.com/img/logos/croppedimage-e71a055e79d340b89b0496d5504ecf73.png,https://cdn.helloasso.com/img/photos/croppedimage-b8fd78c4adbf4163b7fe6df7c1df6af6.png,Charleville-Mézières,08000,Ardennes,Grand Est,115 rue Ambroise Croizat,49.757761,4.743974,Association1901,Spiritualité | Loisirs,,1,Event,1741215600,1774113703,110,,asso.slevents@gmail.com,
533653,AMICAL DES 18 MOUSQUETAIRES,"Bienvenue sur le compte HelloAsso du Peloton de Surveillance et d'Intervention de la Gendarmerie de RETHEL - Amical des 18 Mousquetaires.  L'intégralité des fonds collectés permettra d'acheter du matériel professionnel, et d'améliorer la qualité de vie des militaires du PSIG.",/associations/amical-des-18-mousquetaires,https://cdn.helloasso.com/img/logos/croppedimage-f0fcb8fe39944e7985646877999e89b0.png,https://cdn.helloasso.com/img/photos/croppedimage-15bba4b01cf8484eb4586bc8d326fa5a.png,Rethel,08300,Ardennes,Grand Est,Rue d'Artagnan,49.515919,4.379528,Association1901,Militaires | Professionnels | Réseaux pros et étudiants,,2,"Shop, Donation",1726610400,1765495040,110,,psig.rtl@gmail.com,0324395758
651336,HAUDRECY LOISIRS,Haudrecy Loisirs est une association à but non lucratif créée dans le but d’animer et de dynamiser notre village.,/associations/haudrecy-loisirs,https://cdn.helloasso.com/img/logos/croppedimage-df801d7a52a04b52a23042c98d640cd2.png,https://cdn.helloasso.com/img/photos/croppedimage-8a6904dd5b434cacae746f2089fd2577.png,Haudrecy,08090,Ardennes,Grand Est,"6, rue du Moulin,",49.785992,4.614331,AssociationProprietaire,Solidarité et Action Sociale | Humanitaire | Solidarité,,1,Event,1771801200,1774641960,110,,,
427795,Drapeau Vert Carton Rouge,"Drapeau Vert / Carton Rouge a pour objectif de diffuser du contenu audio et vidéo parlant du Club Sportif Sedan Ardennes. Match en direct, émission débat retrouvez nous sur Facebook et Soundcloud !",/associations/drapeau-vert-carton-rouge,https://cdn.helloasso.com/img/logos/croppedimage-23a8db1b3c644fb0ab9b441067d4097c.png,https://cdn.helloasso.com/img/photos/croppedimage-0d3b07da463e4398bf225eb47c9c0070.png,Amagne,08300,Ardennes,Grand Est,7 Rue Emile Roux,49.51772,4.506519,Association1901,Sport,,2,"Shop, Donation",1693692000,1771757922,110,,drapeauvertcartonrouge@gmail.com,0673048357
645244,ASSOCIATION LA TRACE,"Voici La Trace.  Une association née en Ardenne, autour d’une conviction simple : le vélo est une formidable manière de découvrir un territoire, de vivre l’aventure et de créer du lien.  Bienvenue à celles et ceux qui aiment rouler, explorer, partager.",/associations/association-la-trace,https://cdn.helloasso.com/img/logos/croppedimage-80ba90dc1d404bb0b4d4ffd8fd56905c.png,https://cdn.helloasso.com/img/photos/croppedimage-caddb64acbf44dd58df892c138b8003e.png,Charleville-Mézières,08000,Ardennes,Grand Est,20 rue du Moulin,49.774421,4.721426,Association1901,Loisirs,,1,Membership,1769814000,1774867662,110,,,
536265,Association parents d'élèves APE Tagnon,L’APE TAGNON est ravie de démarrer cette nouvelle année scolaire. Nous avons à cœur d’organiser pour vos enfants différentes manifestations et participons au financement des projets pédagogiques de l’école. N’hésitez pas à venir nous rejoindre ou à participer ponctuellement lors de nos événements.,/associations/association-parents-d-eleves-ape-tagnon,https://cdn.helloasso.com/img/logos/croppedimage-49420fcb2c204beab5db45e05e7d2566.png,https://cdn.helloasso.com/img/photos/croppedimage-5d59b67eb6714d9e8e1853ae7b4a60bc.png,Tagnon,08300,Ardennes,Grand Est,1 Rue du Docteur Doyen,49.438235,4.290207,Association1901,Education | Enfance,,1,CrowdFunding,1727301600,1774876581,110,,apetagnon@gmail.com,
520748,L'association des anciens élèves du collège et du lycée Chanzy de Charleville-Mézières,L'Association des Anciens Élèves du Collège et du Lycée Chanzy de Charleville-Mézières est une organisation qui réunit les anciens élèves de ces établissements emblématiques situés dans les Ardennes. Fondée dans le but de maintenir et de renforcer les liens entre les génération.,/associations/l-association-des-anciens-eleves-du-college-et-du-lycee-chanzy-de-charleville-mezieres,https://cdn.helloasso.com/img/logos/croppedimage-a980885636f4451d961fb4884939263f.png,https://cdn.helloasso.com/img/photos/croppedimage-d1d4d82d438e4bf59b38c7cbc0e01876.png,Charleville-Mézières,08000,Ardennes,Grand Est,13 Rue Delvincourt,49.772998,4.729674,Association1901,Étudiants | Education,,2,"Donation, Membership",1721340000,1773666958,110,,asso.ancienschanzy1876@gmail.com,
536739,Association de loisirs de Novy Chevrières Les 100 buts,Bienvenue à l'association de Loisirs de Novy Chevrières (08) Nous proposons des ateliers Scrap/carterie les mardis  sur Novy chevrières et vendredis sur Rethel au 12 rue Thiers.  Des séances de Sophrologies les lundis à Sault Les Rethel- espace Monet,/associations/association-de-loisirs-de-novy-chevrieres-les-100-buts,https://cdn.helloasso.com/img/logos/croppedimage-6e584c98124b408eac11a229b7aec39a.png,https://cdn.helloasso.com/img/photos/croppedimage-73cc5f15accc4caeaabb8fc1b4df1f2b.png,Novy-Chevrières,08300,Ardennes,Grand Est,11 Route de Chevrieres,49.532695,4.452166,Association1901,Loisirs,,8,"Shop, Membership",1727474400,1772801479,110,,atelierscrapetcie08@gmail.com,0671302989
452677,Association Le Royaume de la Fête,"Nos champs d’action :  Encourager le développement d’activités Apporter le bien-être Divertir Ateliers L’enfant, l’adolescent diabétique, le patient diabétique Mon KIT  ",/associations/association-le-royaume-de-la-fete,https://cdn.helloasso.com/img/logos/croppedimage-14fe51e5456d42cba067c71114c8724d.png,https://cdn.helloasso.com/img/photos/croppedimage-80ce4fa1aba5409d8a3a441f28d11af1.png,Sedan,08200,Ardennes,Grand Est,5 Rue Saint Blaise,49.696982,4.939737,Association1901,Diabète | Enfance | Humanitaire | Solidarité | Santé,,4,"Shop, Donation, Membership",1700780400,1772874300,110,OHME,leroyaumedelafete@gmail.com,0983958124
244058,Association Territoriale d'escrime des Ardennes de la FFE ,Association Territoriale d'Escrime des Ardennes de la FFE,/associations/association-territoriale-d-escrime-des-ardennes-de,https://cdn.helloasso.com/img/logos/association territoriale d escrime des ardennes de-4146d1ee6fc74473a04c15bc774c60aa.png,https://cdn.helloasso.com/img/photos/83159055 153542689280015 6061344365383516160 n-043b24a2108a4ed9baadceca5e559370.jpg,Charleville-Mézières,08000,Ardennes,Grand Est,59 avenue du Petit Bois,49.772092,4.727656,Association1901Rup,Sport | Escrime,,2,Event,1612220400,1752922901,110,,comiteescrimeardenne@yahoo.fr,0662666885
204710,Cercle d'Escrime de Charleville-Mézières,"Escrime de compétition et de loisir . Pratique du ""Fleuret / Epée / Sabre / Sabre Laser / Handisport / Fitness Escrime """,/associations/cercle-d-escrime-de-charleville-mezieres,https://cdn.helloasso.com/img/logos/cercle d escrime de charleville mezieres-ab3c290975544356a645fe6f5d3e1284.png,https://cdn.helloasso.com/img/photos/croppedimage-d2db3a25d2084ebd9ce4acf247a086fc.png,Charleville-Mézières,08000,Ardennes,Grand Est,59 Avenue du Petit Bois,49.772092,4.727656,Association1901Rig,Sport | Escrime | Fitness | Handisport,,6,"Shop, Event, Donation, Membership",1589752800,1775051776,110,,cercleescrimecharleville@yahoo.fr,+330662666885
582244,CPTS Ardenne Rives de Meuse ,"Conscients des difficultés croissantes d’accès aux soins pour les habitants du territoire d’Ardenne Rives de Meuse et d’une charge de travail toujours plus importante pour les professionnels de santé, plusieurs acteurs du territoire ont décidé d’agir collectivement en vue de créer une CPTS. ",/associations/cpts-ardenne-rives-de-meuse,https://cdn.helloasso.com/img/logos/croppedimage-839e8b157f4c4d62bb55c962030db1bc.png,https://cdn.helloasso.com/img/photos/croppedimage-86b2cfdc35234a54abc85de473f168c4.png,Fumay,08170,Ardennes,Grand Est,166 Rue Lambert Malcotte,49.993045,4.708982,Association1901,Humanitaire | Professionnels | Solidarité | Solidarité et Action Sociale | Santé,,1,Membership,1743976800,1774943306,110,,,
375289,APE Grands Bêtas,Association de parents d'élèves de l'école Gambetta (08300 Rethel),/associations/ape-grands-betas,https://cdn.helloasso.com/img/logos/croppedimage-5cbaef3372c7406b83c56b40b2cc6966.png,https://cdn.helloasso.com/img/photos/croppedimage-fd1b480b9c1546bfa3c92b9c0199d3e9.png,Sault-lès-Rethel,08300,Ardennes,Grand Est,31 chemin de la vignette ,49.493632,4.368914,Association1901,Education | Humanitaire | Parents d'élèves | Solidarité,,4,"Shop, Event, Donation, Membership",1675724400,1773853979,110,,,
152867,Ardennes Initiatives Populaires,Ardennes Initiatives Populaires (API),/associations/ardennes-initiatives-populaires,https://cdn.helloasso.com/img/logos/ardennes initiatives populaires-9e88c53500ef4c13aa2d863cbe8b88e8.jpg,https://cdn.helloasso.com/img/photos/2925851606 3d3de4e332 o-96f9d03ff7e24b8983308cb59f1361ef.jpg,Charleville-Mézières,08000,Ardennes,Grand Est,9 Avenue du Général Teissier,49.76321,4.716541,Association1901,Arts | Culture | Arts et Culture,,2,"CrowdFunding, Donation",1560290400,1774904380,110,,,
591755,COLLECTIF MAKRÂLLES,"Le collectif Makrâlles est une association loi 1901, créée afin de regrouper des acteur.ices déjà existants dans le paysage associatif, culturel et artistique ardennais, afin de porter des projets de mises en avant d’artistes émergents, alternatifs, indépendants, locaux, nationaux ou internationaux.",/associations/collectif-makralles,https://cdn.helloasso.com/img/logos/croppedimage-a730f287ec4047aebed1504191cdf7cc.png,https://cdn.helloasso.com/img/photos/croppedimage-7c4290fb8b464bd3a41025ba5bd30096.jpg,Charleville-Mézières,08000,Ardennes,Grand Est,5 rue des Etuves,49.760038,4.718213,Association1901,Arts et Culture | Arts | Culture,,1,CrowdFunding,1747864800,1757275116,110,,collectifmakralles@gmail.com,
92779,DJARAMA FRANCE,"« Construire par l’éducation et la culture, une jeunesse consciente de ses valeurs et respectueuse de l’environnement » est l’ambition de l’association Djarama pour contribuer à un développement durable au Sénégal.",/associations/djarama-france,https://cdn.helloasso.com/img/logos/djarama-france-8f5ceaa673a34b7c85c9222ec6644d7c.jpg,https://cdn.helloasso.com/img/photos/142424-8c3db26a7b6648c191627f28d064c7a6.jpg,Charleville-Mézières,08000,Ardennes,Grand Est,10 rue Delvincourt,49.773087,4.728026,Association1901Rup,Education | Culture | Développement durable | Environnement | Formation,Don-75 | Don,6,"CrowdFunding, Donation, Membership",1520722800,1774634204,110,,towo_tu@arc.sn,
459618,ADRASEC08,"Association Départementale des Radioamateurs au service de la Sécurité Civile des Ardennes désignée sous le sigle ADRASEC 08, affiliée à la Fédération Nationale des Radioamateurs au service de la Sécurité Civile (FNRASEC) reconnue d'utilité publique.",/associations/adrasec08,https://cdn.helloasso.com/img/logos/croppedimage-dc9d22d76f1f4a6daadfa0d1b4de606b.png,https://cdn.helloasso.com/img/photos/croppedimage-89828d712ce14cc2a5a873f9ccfd2b36.png,Charleville-Mézières,08000,Ardennes,Grand Est,1 Place de la Prefecture,49.760035,4.72009,Association1901Rup,Humanitaire | Solidarité | Sécurité | Solidarité et Action Sociale,Don,1,Membership,1703199600,1771178023,110,,contact@adrasec08.fr,0632904299
214561,L'Atelier Danse 08,"Nous sommes une association, entièrement gérée par des bénévoles, qui propose des cours de danses de toutes sortes, pour les enfants, les adolescents et les adultes.",/associations/l-atelier-danse-08,https://cdn.helloasso.com/img/logos/croppedimage-f114852dbc6e460da89535941d3e0d14.png,https://cdn.helloasso.com/img/photos/croppedimage-ee11a86e3be343a19b124e1fc8f8681a.png,Charleville-Mézières,08000,Ardennes,Grand Est,18 Avenue Georges Corneau,49.768257,4.723251,Association1901,Arts | Culture | Danse | Enfance | Arts et Culture,,1,Membership,1596578400,1773246561,110,,latelierdanse08@gmail.com,0324555644
540007,APE D'AMAGNE,association de parents d'élèves qui propose des ventes et événements durant l'année scolaire aux familles de notre pôle scolaire afin de récolter des fonds pour financer les projets scolaires ,/associations/ape-d-amagne,https://cdn.helloasso.com/img/logos/croppedimage-72897db06d9041289473c0e27cf92501.png,https://cdn.helloasso.com/img/photos/croppedimage-b3ec040ec46441b497d24c2b5f650da9.png,Amagne,08300,Ardennes,Grand Est,Place de la Mairie,49.517,4.504708,Association1901,Education | Humanitaire | Parents d'élèves | Solidarité,,1,Event,1728424800,1774025816,110,,ape.amagne@gmail.com,0676524541
443768,Comité départemental Sports pour Tous Ardennes,Organe déconcentré de la Fédération française Sports pour Tous. Il regroupe les associations sportives du département des Ardennes affiliées à la Fédération. ,/associations/comite-departemental-sports-pour-tous-ardennes,https://cdn.helloasso.com/img/logos/croppedimage-1e5b89de0f4348bfb8a4a2fd0b20dff7.png,https://cdn.helloasso.com/img/photos/croppedimage-c5833a479a7c4af098eb5513f28e15b7.png,Bazeilles,08140,Ardennes,Grand Est,Route de la Moncelle,49.683885,4.986713,Association1901,Sport,,1,Event,1698098400,1770814086,110,FFSportspourTous,cd08@sportspourtous.org,0324545106
637218,Fitness club de Warcq,"Le fitness club de Warcq, association de fitness, engagée dans le sport de santé.. Des cours pour tous les goûts et tous les âges..  Forme, Bien-être et Bonne humeur ....  Plus d'informations sur fitnesswarcq.fr",/associations/fitness-club-de-warcq,https://cdn.helloasso.com/img/logos/croppedimage-0045353de2bc464a9be2bd035734f25e.jpg,https://cdn.helloasso.com/img/photos/croppedimage-c4bc5c498fb5482a8575bdad3490fd40.jpg,Warcq,08000,Ardennes,Grand Est,Place de la Mairie,49.770388,4.681637,Association1901,Fitness | Sport,,1,Event,1766876400,1772995965,110,fnsmr,fitnesswarcq@orange.fr,
459259,Doula nature,"L'association vise à soutenir moralement, émotionnellement et physiquement les femmes tout au long de leur vie et notamment en période périnatale (du projet bébé au post partum). Soutien émotionnel, Écoute, Batchcooking et aussi Détente et Bien-être (massage/serrage de bassin avec un tissu Rebozo).",/associations/doula-nature,https://cdn.helloasso.com/img/logos/croppedimage-d2783ad01a8849adb9b700d1b3e8eaae.png,https://cdn.helloasso.com/img/photos/croppedimage-ba71a9bf016a499881fab61e70323563.png,Charleville-Mézières,08000,Ardennes,Grand Est,27 Rue Salvador Allende,49.781522,4.701443,Association1901,Humanitaire | Solidarité | Bien-être,,6,"Shop, Donation, Membership",1703026800,1772325291,110,,contact@doula-nature.fr,0680993615
558846,Plumes et Regards,association loi de 1901 créée le 11 mai 2015 - production et diffusion de films documentaires - solidarité internationale avec les peuples premiers - accueil en résidence de jeunes artistes - actions locales pour la protection de l'eau et des rivières - actions locales pour l'initiation à la nature,/associations/plumes-et-regards,https://cdn.helloasso.com/img/logos/croppedimage-a7cd171e454b4a4c9c8e317837ec9bde.png,https://cdn.helloasso.com/img/photos/croppedimage-cf9c3b780a8b4798a5328dfb70b41655.png,Monthermé,08800,Ardennes,Grand Est,7 Rue du Docteur Lemaire,49.884451,4.740489,Association1901,Environnement | Solidarité | Ecologie et Environnement,,1,CrowdFunding,1735426800,1770575466,110,,contact@plumesetregards.org,0662780623
269325,Ensemble Pour Aurélien et Jason,EPAJ 08 accompagne des familles qui sont touchées par l'autisme dans le département des Ardennes.,/associations/ensemble-pour-aurelien-et-jason,https://cdn.helloasso.com/img/logos/croppedimage-a7b4d2a2b891424698443caf360e36fd.png,https://cdn.helloasso.com/img/photos/croppedimage-5d2fa53bcd034eec96f4f7ec75594b70.png,Bourg-Fidèle,08230,Ardennes,Grand Est,7 bis rue Charles de Gaulle,49.89091,4.539021,Association1901,Autisme | Humanitaire | Solidarité | Solidarité et Action Sociale,,5,"Donation, Membership",1623362400,1774805190,110,,ensembleaurelienetjason@gmail.com,0630518633
609350,Roller Ardennes Pays Rethélois,"Né de la passion et de la détermination, le RAPR a hissé le roller-hockey ardennais au sommet. Club le plus titré de France, il forme aujourd’hui les champions de demain, porté par l’énergie de son équipe Élite, de ses jeunes et des ERA Girls, ambassadrices des Diables. ",/associations/roller-ardennes-pays-rethelois,https://cdn.helloasso.com/img/logos/croppedimage-3828594569024f04acb3315bc7371579.png,https://cdn.helloasso.com/img/photos/croppedimage-dcfd9ecdd95341ba8bcaf043523c99a8.png,Rethel,08300,Ardennes,Grand Est,5 Rue Etienne Dolet,49.512168,4.36803,Association1901,Sport | Hockey sur glace | Roller,,1,Shop,1756418400,1769806439,110,,contact@rapr-diables.com,09 67 43 66 18
